AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,Alias 1,Alias 2,Alias 3,Alias 4,Alias 5,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,First-Line Supvs of Food Preparation and Serving Workers,,,,,detailed,"1,176,540",0.6,,,,,20.82,"43,310",0.4,13.86,16.58,18.52,23.41,29.96,"28,830","34,480","38,520","48,680","62,320",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-2011,"Cooks, Fast Food",,,,,,detailed,"673,490",1.9,,,,,14.31,"29,760",0.6,10.48,12,14.07,16.5,17.56,"21,800","24,960","29,260","34,320","36,510",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-2012,"Cooks, Institution and Cafeteria",,,,,,detailed,"435,640",1,,,,,17.27,"35,920",0.4,12.16,14.08,16.98,19.39,22.75,"25,290","29,280","35,320","40,320","47,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-2013,"Cooks, Private Household",,,,,,detailed,740,29.6,,,,,23.94,"49,790",11.8,13.05,16.41,20.48,27.58,42.02,"27,140","34,120","42,590","57,370","87,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-2014,"Cooks, Restaurant",,,,,,detailed,"1,412,350",0.8,,,,,17.34,"36,060",0.4,12.97,14.36,17.2,19.06,22.32,"26,980","29,860","35,780","39,630","46,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-2015,"Cooks, Short Order",,,,,,detailed,"126,370",5,,,,,16.31,"33,920",1.1,11.21,13.67,16.41,18.39,21.16,"23,320","28,430","34,130","38,240","44,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-2019,"Cooks, All Other",,,,,,detailed,"18,650",5.8,,,,,18.08,"37,610",1.6,12.85,15.17,17.27,19.69,23.5,"26,720","31,550","35,920","40,960","48,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-2021,Food Preparation Workers,,,,,,detailed,"879,610",1.2,,,,,15.85,"32,960",0.4,11.04,13.42,15.59,17.68,20.67,"22,970","27,920","32,420","36,780","42,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-3011,Bartenders,,,,,,detailed,"711,140",1,,,,,17.83,"37,090",0.7,9.55,11.47,15.15,20.58,29.43,"19,870","23,860","31,510","42,800","61,210",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-3023,Fast Food and Counter Workers,,,,,,detailed,"3,676,580",0.6,,,,,14.48,"30,110",0.6,10.67,12.64,14.2,16.55,17.73,"22,190","26,280","29,540","34,430","36,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-3031,Waiters and Waitresses,,,,,,detailed,"2,237,850",0.8,,,,,17.56,"36,530",0.7,8.94,11.43,15.36,20,28.89,"18,600","23,770","31,940","41,600","60,100",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-3041,"Food Servers, Nonrestaurant",,,,,,detailed,"267,840",1.1,,,,,16.27,"33,840",0.5,11.77,13.77,15.92,17.68,21.03,"24,480","28,640","33,110","36,780","43,740",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,,,,,,detailed,"483,390",2.5,,,,,15.74,"32,730",0.7,10.33,12.64,14.99,17.22,21.43,"21,490","26,290","31,180","35,820","44,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-9021,Dishwashers,,,,,,detailed,"463,940",1.4,,,,,15.22,"31,650",0.5,11,13.22,15,17.12,18.57,"22,880","27,500","31,200","35,610","38,620",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",,,,,,detailed,"425,020",1.2,,,,,14.78,"30,750",0.5,10.35,11.87,14.05,16.67,18.67,"21,530","24,690","29,220","34,670","38,830",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-9099,"Food Preparation and Serving Related Workers, All Other",,,,,,detailed,"86,350",3.8,,,,,17.03,"35,430",1.3,11.66,14.16,16.29,18.21,21.91,"24,260","29,460","33,870","37,880","45,570",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,First-Line Supvs of Housekeeping and Janitorial Workers,,,,,detailed,"171,120",0.6,,,,,24.03,"49,980",0.4,15.9,18.17,22.43,28.51,34.55,"33,060","37,790","46,650","59,290","71,870",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers","First-Line Supvs of Landscaping, Lawn Service, and Groundskeeping Workers",,,,,detailed,"126,020",1.2,,,,,28.33,"58,920",0.5,18.76,22.11,26.8,33.27,39.85,"39,030","45,980","55,740","69,200","82,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",,,,,,detailed,"2,172,500",0.3,,,,,17.43,"36,250",0.3,12.39,14.22,16.84,19.05,23.18,"25,770","29,570","35,020","39,630","48,210",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-2012,Maids and Housekeeping Cleaners,,,,,,detailed,"836,230",1.2,,,,,16.66,"34,650",0.5,11.79,13.75,16.08,18.09,21.96,"24,520","28,600","33,450","37,640","45,680",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-2019,"Building Cleaning Workers, All Other",,,,,,detailed,"13,740",5.9,,,,,21.03,"43,740",1.9,14.14,16.79,19.18,23.01,29.25,"29,410","34,910","39,900","47,860","60,840",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-2021,Pest Control Workers,,,,,,detailed,"93,760",0.9,,,,,21.46,"44,650",0.5,14.75,17.65,20.9,23.27,29.05,"30,670","36,710","43,470","48,400","60,430",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-3011,Landscaping and Groundskeeping Workers,,,,,,detailed,"929,930",0.5,,,,,19.13,"39,790",0.3,13.98,16.25,17.96,21.81,24.66,"29,070","33,810","37,360","45,350","51,290",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",,,,,,detailed,"23,520",4.4,,,,,21.38,"44,480",0.9,15.17,17.89,21.19,23.62,27.58,"31,550","37,210","44,070","49,120","57,370",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-3013,Tree Trimmers and Pruners,,,,,,detailed,"50,270",4.1,,,,,25.41,"52,850",1.5,16.56,19.58,23.59,29.06,36.47,"34,450","40,720","49,070","60,450","75,870",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-3019,"Grounds Maintenance Workers, All Other",,,,,,detailed,"11,980",7.4,,,,,22.37,"46,540",1.4,14.14,16.86,20.82,25.86,36.03,"29,410","35,080","43,310","53,800","74,940",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-1013,First-Line Supervisors of Gambling Services Workers,First-Line Supvs of Gambling Services Workers,,,,,detailed,"25,100",0.9,,,,,29.86,"62,110",0.6,17.9,23.32,29.43,35.62,39.56,"37,230","48,510","61,210","74,080","82,290",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-1014,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services","First-Line Supvs of Entertainment and Recreation Workers, Except Gambling Services",,,,,detailed,"88,140",1.1,,,,,24.35,"50,650",0.6,15.1,17.9,22.14,28.63,36.32,"31,400","37,220","46,060","59,540","75,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-1022,First-Line Supervisors of Personal Service Workers,First-Line Supvs of Personal Service Workers,,,,,detailed,"106,440",1.7,,,,,24.08,"50,090",0.6,15.06,17.99,22.45,28.08,34.62,"31,330","37,430","46,690","58,410","72,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-2011,Animal Trainers,,,,,,detailed,"19,240",3.5,,,,,21.59,"44,910",1.6,13.92,15.92,18.66,23.59,31.4,"28,960","33,120","38,810","49,080","65,320",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-2021,Animal Caretakers,,,,,,detailed,"268,830",3,,,,,16.12,"33,530",0.5,11.15,13.47,15,17.41,21.67,"23,180","28,030","31,200","36,220","45,080",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3011,Gambling Dealers,,,,,,detailed,"80,570",1.1,,,,,19.25,"40,030",1,10.29,11.23,15.5,22.6,36.16,"21,410","23,350","32,240","47,010","75,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3012,Gambling and Sports Book Writers and Runners,,,,,,detailed,"8,700",4.3,,,,,15.4,"32,030",1.6,10.38,11.66,14.02,17.25,20.88,"21,580","24,260","29,170","35,880","43,440",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3019,"Gambling Service Workers, All Other",,,,,,detailed,"13,300",3.9,,,,,17.14,"35,650",1.5,11,13.12,15.72,18.39,24.55,"22,880","27,290","32,710","38,260","51,070",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3021,Motion Picture Projectionists,,,,,,detailed,"2,610",10.1,,,,,21.06,"43,800",3.7,10.98,13,16.9,22.24,39.18,"22,840","27,040","35,160","46,260","81,490",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",,,,,,detailed,"117,560",2.4,,,,,14.67,"30,520",0.6,10.45,12.1,14.32,16.73,18.16,"21,730","25,170","29,780","34,800","37,780",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3091,Amusement and Recreation Attendants,,,,,,detailed,"361,680",1,,,,,14.54,"30,240",0.5,10.31,11.9,14.13,16.58,18.31,"21,450","24,750","29,390","34,490","38,080",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3092,Costume Attendants,,,,,,detailed,"6,300",5.1,,,,,28.96,"60,230",1.9,16.07,18.68,25.18,36.62,45.71,"33,430","38,860","52,370","76,170","95,070",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",,,,,,detailed,"14,720",4.6,,,,,16.63,"34,590",1.8,10.37,13.08,16.08,18.51,22.75,"21,580","27,210","33,450","38,490","47,320",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3099,"Entertainment Attendants and Related Workers, All Other",,,,,,detailed,"7,320",6.9,,,,,16.67,"34,670",1.5,10.66,12.81,16,18.81,23.8,"22,170","26,650","33,280","39,110","49,500",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-4011,Embalmers,,,,,,detailed,"3,380",5.6,,,,,27.26,"56,690",1.5,17,21.7,26.01,30.34,38.29,"35,360","45,130","54,090","63,100","79,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-4012,Crematory Operators,,,,,,detailed,"3,220",10.7,,,,,21.3,"44,290",1.7,15,16.82,20.03,24.1,29.14,"31,200","34,980","41,670","50,120","60,600",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-4021,Funeral Attendants,,,,,,detailed,"32,620",1.8,,,,,16.92,"35,200",0.8,11.6,13.86,16.27,18.32,22.39,"24,120","28,820","33,850","38,110","46,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-4031,"Morticians, Undertakers, and Funeral Arrangers",,,,,,detailed,"24,200",2.8,,,,,27.9,"58,020",1.1,14.74,18.9,24.53,34.28,44.17,"30,660","39,320","51,030","71,300","91,870",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5011,Barbers,,,,,,detailed,"15,990",17.7,,,,,19.99,"41,570",2.4,12.87,14.49,17.38,23.66,29.37,"26,770","30,130","36,150","49,220","61,090",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",,,,,,detailed,"294,840",2.6,,,,,20.09,"41,780",0.9,11.31,13.87,16.81,22.8,30.44,"23,520","28,850","34,970","47,420","63,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5091,"Makeup Artists, Theatrical and Performance",,,,,,detailed,"4,130",22.7,,,,,32.97,"68,590",12.1,10.35,10.92,22.79,48.72,67.82,"21,540","22,720","47,390","101,330","141,060",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5092,Manicurists and Pedicurists,,,,,,detailed,"144,810",1.7,,,,,17.54,"36,480",1,13.11,14.99,16.47,17.75,23.11,"27,260","31,180","34,250","36,920","48,080",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5093,Shampooers,,,,,,detailed,"7,360",9.9,,,,,14.07,"29,260",2.3,10.67,12.8,14.2,15.67,17.23,"22,190","26,620","29,530","32,600","35,850",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5094,Skincare Specialists,Skincare Specs,,,,,detailed,"65,270",3.1,,,,,24.57,"51,100",2.4,13.27,16.01,20.77,28.24,39.1,"27,600","33,310","43,200","58,730","81,320",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-6011,Baggage Porters and Bellhops,,,,,,detailed,"28,780",6.2,,,,,17.36,"36,100",1.6,11.88,14.51,16.75,18.89,22.89,"24,710","30,180","34,840","39,290","47,610",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-6012,Concierges,,,,,,detailed,"41,020",6.8,,,,,19.34,"40,230",1.2,14.19,16.01,17.86,21.84,27.53,"29,510","33,300","37,150","45,440","57,270",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-7010,Tour and Travel Guides,,,,,,detailed,"46,760",2.4,,,,,19.37,"40,280",1.5,12.47,14.68,17.34,21.41,28.18,"25,930","30,530","36,060","44,520","58,620",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9011,Childcare Workers,,,,,,detailed,"497,450",1.3,,,,,15.42,"32,070",0.7,10.79,13,14.6,17.41,20.8,"22,450","27,040","30,370","36,200","43,270",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9031,Exercise Trainers and Group Fitness Instructors,,,,,,detailed,"279,450",1.2,,,,,24.65,"51,270",0.9,12.91,16.2,22.35,29.62,38.82,"26,840","33,700","46,480","61,610","80,740",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9032,Recreation Workers,,,,,,detailed,"281,750",0.9,,,,,17.44,"36,270",0.5,11.56,14,16.55,19.15,23.89,"24,040","29,120","34,410","39,840","49,690",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9041,Residential Advisors,,,,,,detailed,"88,700",2.8,,,,,19.33,"40,200",0.5,13.23,15.63,18.25,22.26,26.75,"27,520","32,510","37,950","46,310","55,640",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9099,"Personal Care and Service Workers, All Other",,,,,,detailed,"60,390",2.6,,,,,17.88,"37,190",1.6,11.64,15.18,17.78,18.12,23.08,"24,210","31,570","36,980","37,690","48,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-1011,First-Line Supervisors of Retail Sales Workers,First-Line Supvs of Retail Sales Workers,,,,,detailed,"1,087,890",1.2,,,,,25.01,"52,030",0.5,14.59,17.83,22.47,28.71,36.71,"30,350","37,090","46,730","59,720","76,350",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-1012,First-Line Supervisors of Non-Retail Sales Workers,First-Line Supvs of Non-Retail Sales Workers,,,,,detailed,"227,150",1,,,,,47.61,"99,020",1.1,23.38,30.54,40.66,57.47,79.05,"48,640","63,510","84,570","119,530","164,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-2011,Cashiers,,,,,,detailed,"3,298,660",0.5,,,,,14.77,"30,710",0.2,10.86,12.92,14.29,16.59,17.88,"22,580","26,870","29,720","34,500","37,190",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-2012,Gambling Change Persons and Booth Cashiers,,,,,,detailed,"20,560",2.1,,,,,17.32,"36,030",0.7,10.88,13.26,15.98,18.92,25.74,"22,630","27,570","33,230","39,340","53,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-2021,Counter and Rental Clerks,,,,,,detailed,"390,300",2,,,,,20.02,"41,630",0.6,13.14,15.5,17.98,22.5,28.65,"27,330","32,240","37,400","46,790","59,600",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-2022,Parts Salespersons,,,,,,detailed,"260,770",1.9,,,,,19.75,"41,080",0.5,12.84,14.34,17.72,22.82,29.08,"26,700","29,830","36,860","47,470","60,480",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-2031,Retail Salespersons,,,,,,detailed,"3,684,740",0.7,,,,,17.64,"36,690",0.4,11.42,13.75,16.19,17.98,23.13,"23,740","28,600","33,680","37,390","48,110",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3011,Advertising Sales Agents,,,,,,detailed,"108,100",2,,,,,36.45,"75,820",1.3,15,21.03,29.46,43.72,64.02,"31,200","43,740","61,270","90,930","133,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3021,Insurance Sales Agents,,,,,,detailed,"457,510",1.2,,,,,38.32,"79,700",1.7,16.8,20.89,28.4,40.11,64.62,"34,940","43,440","59,080","83,420","134,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3031,"Securities, Commodities, and Financial Services Sales Agents",,,,,,detailed,"479,630",0.9,,,,,52.75,"109,710",1.3,21.84,24.08,36.97,61.38,102.01,"45,420","50,080","76,900","127,670","212,180",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3041,Travel Agents,,,,,,detailed,"58,250",3.6,,,,,24.06,"50,040",1.3,14.7,18.13,22.79,28.5,33.48,"30,580","37,720","47,410","59,290","69,640",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",,,,,,detailed,"1,142,020",2.5,,,,,38.98,"81,080",1.6,17.51,22.7,31.06,47.08,69.02,"36,430","47,220","64,600","97,920","143,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",,,,,,detailed,"311,780",1.5,,,,,54.58,"113,520",1,23.14,31.11,47.94,68.85,93.01,"48,140","64,700","99,710","143,220","193,470",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",,,,,,detailed,"1,288,920",0.6,,,,,38.7,"80,490",0.5,17.9,23.33,31.56,46.2,63.95,"37,240","48,520","65,630","96,090","133,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9011,Demonstrators and Product Promoters,,,,,,detailed,"50,790",3.1,,,,,19.76,"41,090",1,14.16,15.54,17.77,21.95,27.97,"29,460","32,330","36,970","45,650","58,180",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9012,Models,,,,,,detailed,"3,090",21.2,,,,,33.03,"68,700",6.1,15.23,16.53,22.8,31,67.46,"31,680","34,390","47,430","64,480","140,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9021,Real Estate Brokers,,,,,,detailed,"51,350",12.9,,,,,41.41,"86,130",9.5,17.54,22.69,30.32,47.15,77.39,"36,490","47,200","63,060","98,060","160,980",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9022,Real Estate Sales Agents,,,,,,detailed,"197,720",4.2,,,,,33.46,"69,610",1.5,15.1,18.3,26.11,39.16,57.49,"31,410","38,050","54,300","81,460","119,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9031,Sales Engineers,Sales Engs,,,,,detailed,"59,340",1.8,,,,,62.77,"130,550",1,32.58,41.84,56.23,77.27,97.43,"67,760","87,030","116,950","160,720","202,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9041,Telemarketers,,,,,,detailed,"81,580",2.9,,,,,17.64,"36,680",1.1,11.74,13.85,16.58,19.41,23.9,"24,430","28,810","34,480","40,380","49,700",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",,,,,,detailed,"6,220",12.3,,,,,20.29,"42,200",2.8,10.64,14.2,16.78,22.18,30,"22,140","29,540","34,910","46,140","62,400",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9099,"Sales and Related Workers, All Other",,,,,,detailed,"114,280",3.3,,,,,26.03,"54,150",1,13.1,16.14,21.45,30.56,44.2,"27,250","33,580","44,610","63,560","91,940",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-1011,First-Line Supervisors of Office and Administrative Support Workers,First-Line Supvs of Office and Administrative Support Workers,,,,,detailed,"1,504,570",0.4,,,,,32.99,"68,620",0.2,19.74,24.12,30.5,38.31,48.21,"41,060","50,160","63,450","79,690","100,270",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-2011,"Switchboard Operators, Including Answering Service",,,,,,detailed,"43,830",2.5,,,,,19.24,"40,020",0.6,13.48,15.19,17.67,21.08,28.28,"28,030","31,600","36,750","43,840","58,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-2021,Telephone Operators,,,,,,detailed,"4,600",6.4,,,,,20.24,"42,100",2,14.31,16.26,18.31,23.36,28.48,"29,770","33,820","38,080","48,590","59,230",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-2099,"Communications Equipment Operators, All Other",,,,,,detailed,"1,380",11.5,,,,,25.6,"53,240",2.6,17.37,20.97,23.71,29.67,36.52,"36,130","43,620","49,310","61,710","75,960",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3011,Bill and Account Collectors,,,,,,detailed,"190,910",2.8,,,,,22.12,"46,020",0.3,15.36,17.91,21.27,24.36,29.98,"31,960","37,260","44,250","50,680","62,360",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3021,Billing and Posting Clerks,,,,,,detailed,"430,220",0.9,,,,,22.66,"47,120",0.2,16.52,18.46,21.92,25.08,30.06,"34,360","38,390","45,590","52,170","62,530",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",,,,,,detailed,"1,501,910",0.4,,,,,23.84,"49,580",0.1,15.61,18.65,22.81,27.9,33.11,"32,460","38,790","47,440","58,040","68,860",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3041,Gambling Cage Workers,,,,,,detailed,"12,560",1.9,,,,,17.67,"36,750",0.7,12.4,14.23,17.36,19.8,23.29,"25,790","29,590","36,110","41,180","48,450",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3051,Payroll and Timekeeping Clerks,,,,,,detailed,"157,230",1.2,,,,,26.29,"54,690",0.3,17.29,21,25.11,30.45,36.45,"35,960","43,680","52,240","63,330","75,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3061,Procurement Clerks,,,,,,detailed,"61,580",1.1,,,,,23.05,"47,940",0.3,16.6,18.72,22.44,26.34,30.36,"34,520","38,940","46,670","54,790","63,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3071,Tellers,,,,,,detailed,"340,820",2.1,,,,,18.68,"38,850",0.2,14.29,16.81,18.1,21.11,22.57,"29,720","34,970","37,640","43,900","46,950",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3099,"Financial Clerks, All Other",,,,,,detailed,"44,520",4,,,,,25.33,"52,690",0.6,17.69,21.32,24.01,27.91,34.67,"36,800","44,340","49,940","58,050","72,120",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4011,Brokerage Clerks,,,,,,detailed,"48,060",3.5,,,,,30.35,"63,130",0.9,22,24.44,28.92,34.65,41.49,"45,750","50,830","60,150","72,080","86,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4021,Correspondence Clerks,,,,,,detailed,"4,650",15,,,,,22.57,"46,940",6.1,15,17.43,20.25,27.72,33,"31,200","36,250","42,120","57,660","68,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4031,"Court, Municipal, and License Clerks",,,,,,detailed,"157,960",0.6,,,,,23.44,"48,760",0.2,15.48,18.2,22.17,27.41,32.37,"32,190","37,850","46,110","57,010","67,330",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4041,"Credit Authorizers, Checkers, and Clerks",,,,,,detailed,"14,290",4.1,,,,,24.22,"50,380",1.2,15.84,18.8,23.08,27.46,31.47,"32,950","39,110","48,000","57,130","65,460",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4051,Customer Service Representatives,CSR,Customer Support,,,,detailed,"2,858,710",0.5,,,,,20.92,"43,520",0.1,14.21,16.72,19.08,23.31,29.45,"29,560","34,780","39,680","48,480","61,250",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4061,"Eligibility Interviewers, Government Programs",,,,,,detailed,"150,190",0.6,,,,,24.92,"51,840",0.1,17.65,19.85,24.17,29.57,32.78,"36,720","41,290","50,270","61,510","68,180",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4071,File Clerks,,,,,,detailed,"82,290",2.2,,,,,19.58,"40,730",0.5,13,15.55,18.33,22.68,27.95,"27,040","32,350","38,130","47,180","58,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4081,"Hotel, Motel, and Resort Desk Clerks",,,,,,detailed,"263,800",1.3,,,,,15.66,"32,570",0.5,11.3,13.51,14.8,17.33,20.11,"23,500","28,100","30,790","36,040","41,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4111,"Interviewers, Except Eligibility and Loan",,,,,,detailed,"160,550",1,,,,,20.55,"42,750",0.3,14.48,17.12,19.38,23.25,27.93,"30,110","35,600","40,300","48,350","58,090",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4121,"Library Assistants, Clerical","Library Assts, Clerical",,,,,detailed,"83,680",1.4,,,,,17.29,"35,970",0.3,11.3,13.79,16.36,19.86,24.14,"23,510","28,670","34,020","41,300","50,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4131,Loan Interviewers and Clerks,,,,,,detailed,"203,940",0.9,,,,,23.4,"48,660",0.3,16.83,18.88,22.78,27.48,30.32,"35,010","39,270","47,380","57,150","63,070",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4141,New Accounts Clerks,,,,,,detailed,"41,180",4,,,,,21.48,"44,670",0.9,16.85,18.26,21.46,23.43,27.12,"35,040","37,970","44,630","48,730","56,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4151,Order Clerks,,,,,,detailed,"91,830",2.1,,,,,20.93,"43,530",0.7,14.78,17.11,20,23.87,28.63,"30,730","35,590","41,600","49,660","59,560",,
